Date,Open,High,Low,Close,Volume,person_buyer_count,company_buyer_count,person_buy_volume,company_buy_volume,person_seller_count,company_seller_count,person_sell_volume,company_sell_volume,person_owner_change,company_owner_change
2018-02-18,187,190,186,186,4140200,144,2,3911502,228698,55,2,3999316,140884,-87814,87814
2018-02-19,186,192,186,186,14105149,113,9,2534717,11570432,84,4,3250027,10855122,-715310,715310
2018-02-21,188,192,186,191,7992667,125,8,3751121,4241546,57,5,1807801,6184866,1943320,-1943320
2018-02-24,189,192,186,190,5262557,78,3,3310219,1952338,89,7,3452124,1810433,-141905,141905
2018-02-25,190,193,189,191,26625257,92,6,17319911,9305346,92,10,2974166,23651091,14345745,-14345745
2018-02-26,190,193,189,191,8256550,61,2,2299408,5957142,70,5,4398900,3857650,-2099492,2099492
2018-02-27,191,192,189,189,3656756,103,4,2812548,844208,37,4,2375654,1281102,436894,-436894
2018-02-28,190,193,189,190,3128580,92,4,1662830,1465750,69,7,2007240,1121340,-344410,344410
2018-03-03,190,192,188,189,7133766,79,4,2431766,4702000,85,7,4226138,2907628,-1794372,1794372
2018-03-04,189,192,186,187,66637941,146,4,3335691,63302250,73,4,5643402,60994539,-2307711,2307711
2018-03-05,189,192,185,187,12167172,158,10,5516872,6650300,83,8,6421510,5745662,-904638,904638
2018-03-06,185,190,183,187,16687191,163,6,5890191,10797000,70,5,10184774,6502417,-4294583,4294583
2018-03-07,184,187,183,186,1579016,54,2,1363089,215927,83,2,1261714,317302,101375,-101375
2018-03-10,186,189,185,185,8140656,98,4,3987937,4152719,73,7,4475656,3665000,-487719,487719
2018-03-11,186,186,183,184,5970311,136,7,4514305,1456006,55,5,3469100,2501211,1045205,-1045205
2018-03-12,182,187,181,182,21180648,280,3,15756104,5424544,95,12,5891833,15288815,9864271,-9864271
2018-03-18,182,191,182,188,10532332,73,3,3086053,7446279,117,7,8381741,2150591,-5295688,5295688
2018-03-19,190,193,187,191,8726137,102,3,2199737,6526400,108,13,5047694,3678443,-2847957,2847957
2018-03-25,191,194,190,192,1494499,44,2,804499,690000,43,1,1257042,237457,-452543,452543
2018-03-26,192,194,190,191,3517145,32,3,1311929,2205216,63,1,3295145,222000,-1983216,1983216
2018-03-27,191,194,188,190,5952834,83,4,5086159,866675,95,3,5445880,506954,-359721,359721
2018-03-28,191,193,190,191,2782586,42,2,2374586,408000,66,0,2782586,0,-408000,408000
2018-04-03,192,193,188,188,2496208,89,0,2496208,0,46,1,2396208,100000,100000,-100000
2018-04-04,189,192,187,187,1300709,83,2,1271709,29000,34,1,1299458,1251,-27749,27749
2018-04-07,191,191,185,185,2339247,82,4,1547900,791347,40,2,2315352,23895,-767452,767452
2018-04-08,185,190,183,183,5352608,102,5,2053108,3299500,83,5,5002355,350253,-2949247,2949247
2018-04-09,188,188,183,186,18326955,118,14,8870876,9456079,109,5,8102275,10224680,768601,-768601
2018-04-10,183,185,182,182,4565346,109,3,2232146,2333200,44,2,4365263,200083,-2133117,2133117
2018-04-11,182,186,176,180,20461466,137,4,4307025,16154441,103,4,12661466,7800000,-8354441,8354441
2018-04-15,178,185,178,184,4986925,48,2,406925,4580000,63,4,3289200,1697725,-2882275,2882275
2018-04-16,183,185,174,175,7599514,138,4,5338322,2261192,60,2,7168890,430624,-1830568,1830568
2018-04-17,177,182,175,182,9107055,54,6,1130071,7976984,85,2,7077298,2029757,-5947227,5947227
2018-04-18,180,183,179,182,5795765,25,2,782998,5012767,78,2,5580765,215000,-4797767,4797767
2018-04-21,183,183,177,179,4018734,59,3,2655734,1363000,36,1,555218,3463516,2100516,-2100516
2018-04-22,178,178,174,177,6570113,112,4,4737514,1832599,44,1,5503122,1066991,-765608,765608
2018-04-23,174,177,173,174,1274506,61,2,817682,456824,29,2,874406,400100,-56724,56724
2018-04-24,175,176,172,174,21636018,80,6,6047419,15588599,43,1,6380443,15255575,-333024,333024
2018-04-25,174,177,173,174,1284863,58,3,686205,598658,35,1,1255243,29620,-569038,569038
2018-04-28,175,177,171,172,13766008,80,4,8379008,5387000,68,2,5674565,8091443,2704443,-2704443
2018-04-29,171,174,170,172,15446910,56,4,5852442,9594468,44,3,14451983,994927,-8599541,8599541
2018-04-30,172,173,168,172,6904757,69,11,2053603,4851154,41,3,1114778,5789979,938825,-938825
2018-05-01,172,174,169,174,6596959,51,3,733421,5863538,56,6,4484707,2112252,-3751286,3751286
2018-05-05,173,173,170,172,2714158,43,5,437143,2277015,42,2,2348149,366009,-1911006,1911006
2018-05-06,170,173,169,172,4604515,49,4,439055,4165460,56,4,3409241,1195274,-2970186,2970186
2018-05-07,172,173,169,173,2949146,57,7,1114135,1835011,34,1,2199196,749950,-1085061,1085061
2018-05-08,173,173,172,172,2202341,56,4,1853093,349248,33,2,1192242,1010099,660851,-660851
2018-05-09,173,180,171,174,39562889,39,7,1212526,38350363,165,14,22174517,17388372,-20961991,20961991
2018-05-12,175,178,173,174,10631958,58,7,1675267,8956691,53,1,7312566,3319392,-5637299,5637299
2018-05-13,176,176,173,173,5948581,103,5,1392529,4556052,41,4,3643781,2304800,-2251252,2251252
2018-05-14,176,176,173,175,11484703,102,5,1614772,9869931,50,5,4138800,7345903,-2524028,2524028
2018-05-15,176,176,172,172,4553793,90,6,3105218,1448575,42,2,2333642,2220151,771576,-771576
2018-05-16,174,175,171,172,5607759,71,4,1964868,3642891,53,4,3767197,1840562,-1802329,1802329
2018-05-19,174,174,171,172,8829127,81,4,1726629,7102498,59,3,2491400,6337727,-764771,764771
2018-05-20,172,173,170,172,10327788,96,4,2339208,7988580,57,6,4879555,5448233,-2540347,2540347
2018-05-21,171,173,170,170,4513641,80,4,1746305,2767336,43,2,1928134,2585507,-181829,181829
2018-05-22,172,173,170,172,8541987,62,2,723352,7818635,57,5,2812209,5729778,-2088857,2088857
2018-05-23,171,172,169,172,7082142,103,7,1308679,5773463,47,4,1864320,5217822,-555641,555641
2018-05-26,170,172,170,170,6368487,90,3,2142157,4226330,51,1,3739188,2629299,-1597031,1597031
2018-05-27,170,172,170,170,5286354,52,4,1091292,4195062,61,5,2576118,2710236,-1484826,1484826
2018-05-28,170,171,169,170,4439561,76,4,2249004,2190557,41,6,2332531,2107030,-83527,83527
2018-05-29,170,171,168,169,10950840,104,8,2018049,8932791,47,3,4492165,6458675,-2474116,2474116
2018-05-30,169,170,168,169,14079435,72,8,7992613,6086822,60,6,10873935,3205500,-2881322,2881322
2018-06-02,169,170,168,169,8788751,0,0,0,0,0,0,0,0,0,0
2018-06-03,169,169,168,169,6234493,83,6,3327157,2907336,102,4,4579589,1654904,-1252432,1252432
2018-06-09,169,169,167,169,5261612,107,6,2356865,2904747,74,10,2584891,2676721,-228026,228026
2018-06-10,168,169,167,168,7193646,74,7,2356180,4837616,58,7,6194796,999000,-3838616,3838616
2018-06-11,167,169,167,168,5369106,65,9,1803379,3565727,49,2,4405961,963145,-2602582,2602582
2018-06-12,169,173,168,171,35008865,100,7,13047129,21961736,74,9,7029542,27979323,6017587,-6017587
2018-06-13,171,179,171,179,48985140,248,15,32985278,15999862,134,9,8018568,40966572,24966710,-24966710
2018-06-17,187,187,187,187,16259720,37,4,10493000,5766720,41,4,1239720,15020000,9253280,-9253280
2018-06-18,197,197,193,197,171997637,665,30,135823887,36173750,423,22,45899011,126098626,89924876,-89924876
2018-06-19,196,206,190,206,18855162,120,11,14463887,4391275,237,7,15374441,3480721,-910554,910554
2018-06-20,212,223,206,210,47513711,477,8,34767480,12746231,238,13,28609446,18904265,6158034,-6158034
2018-06-23,212,212,202,206,23615686,261,14,16746414,6869272,264,9,19854729,3760957,-3108315,3108315
2018-06-24,207,218,207,218,58735807,389,14,47654483,10881324,325,12,21774533,36761274,25879950,-25879950
2018-06-25,222,228,222,228,87741373,289,16,45572645,42168728,192,14,12214157,75527216,33358488,-33358488
2018-06-26,228,231,217,223,78683940,374,11,38052940,40631000,479,21,65769754,12914186,-27716814,27716814
2018-06-27,225,225,214,214,79951686,254,13,12953684,66998002,351,12,63222686,16729000,-50269002,50269002
2018-06-30,217,224,214,214,16746612,0,0,0,0,0,0,0,0,0,0
2018-07-01,214,214,207,209,25372176,162,12,7889176,17483000,150,4,13872176,11500000,-5983000,5983000
2018-07-02,205,216,205,210,20119735,138,16,17259236,2860499,119,7,7469906,12649829,9789330,-9789330
2018-07-03,214,222,211,217,27333498,182,13,21073498,6260000,194,11,9556883,17776615,11516615,-11516615
2018-07-04,219,223,213,217,24209538,142,8,14821724,9387814,175,13,8619310,15590228,6202414,-6202414
2018-07-07,219,219,209,209,22361402,120,14,5834874,16526528,106,7,7599043,14762359,-1764169,1764169
2018-07-08,213,213,209,211,7548981,66,7,4245981,3303000,140,3,5191139,2357842,-945158,945158
2018-07-10,209,217,208,209,10638962,88,12,6386531,4252431,126,6,4850516,5788446,1536015,-1536015
2018-07-11,215,215,208,209,20417254,70,9,6036290,14380964,266,16,12355568,8061686,-6319278,6319278
2018-07-14,207,212,203,204,10700707,186,10,7579458,3121249,78,7,5312957,5387750,2266501,-2266501
2018-07-15,203,207,199,203,6999132,126,7,3279383,3719749,76,7,3960018,3039114,-680635,680635
2018-07-16,203,206,199,202,9858716,82,4,2558812,7299904,114,6,6810554,3048162,-4251742,4251742
2018-07-17,198,206,198,199,6829497,80,7,2236754,4592743,72,2,4102697,2726800,-1865943,1865943
2018-07-18,202,204,195,198,6730152,120,4,3508174,3221978,56,3,5355862,1374290,-1847688,1847688
2018-07-21,200,203,196,198,5640204,124,4,2990204,2650000,53,3,2617823,3022381,372381,-372381
2018-07-22,201,201,195,196,5263605,149,6,4909605,354000,50,4,2737308,2526297,2172297,-2172297
2018-07-23,196,199,194,196,2904774,107,3,2404774,500000,68,3,2117988,786786,286786,-286786
2018-07-24,198,198,193,195,5434822,94,3,3480591,1954231,63,2,3496589,1938233,-15998,15998
2018-07-25,195,199,191,193,35127392,181,13,12345407,22781985,89,6,9897051,25230341,2448356,-2448356
2018-07-28,203,203,202,203,126839605,583,27,88385233,38454372,131,15,9837487,117002118,78547746,-78547746
2018-07-29,209,209,201,206,37672732,349,15,24993710,12679022,299,15,26509691,11163041,-1515981,1515981
2018-07-30,208,216,207,216,90720836,448,22,54643944,36076892,254,8,19555887,71164949,35088057,-35088057
2018-07-31,226,226,226,226,62696243,180,9,36686226,26010017,79,5,2350525,60345718,34335701,-34335701
2018-08-01,237,237,237,237,46359723,221,14,39459723,6900000,115,8,16125175,30234548,23334548,-23334548
2018-08-04,237,241,228,236,73183062,536,20,55318451,17864611,631,18,58335641,14847421,-3017190,3017190
2018-08-05,244,248,240,248,161181738,958,31,130041338,31140400,662,27,82333129,78848609,47708209,-47708209
2018-08-06,260,260,254,259,268657318,1549,53,180081445,88575873,457,25,69874823,198782495,110206622,-110206622
2018-08-07,253,267,247,252,76166134,731,24,44338014,31828120,710,16,66150166,10015968,-21812152,21812152
2018-08-08,255,256,244,244,50019456,482,15,27445456,22574000,496,10,47878358,2141098,-20432902,20432902
2018-08-11,244,244,234,236,49109187,500,21,26279468,22829719,403,6,43423187,5686000,-17143719,17143719
2018-08-12,239,248,236,239,23374647,437,12,21307833,2066814,281,16,21287716,2086931,20117,-20117
2018-08-13,241,247,236,239,19152211,217,23,7178583,11973628,193,4,16648459,2503752,-9469876,9469876
2018-08-14,243,249,236,238,33921868,419,25,22970808,10951060,329,13,32414773,1507095,-9443965,9443965
2018-08-15,241,241,236,238,12094464,237,9,10385263,1709201,146,0,12094464,0,-1709201,1709201
2018-08-18,239,246,238,245,28290997,319,18,15054532,13236465,287,16,21534887,6756110,-6480355,6480355
2018-08-19,248,255,248,255,140272547,429,16,69570914,70701633,324,22,31363296,108909251,38207618,-38207618
2018-08-20,257,268,256,265,136023243,1098,22,108009624,28013619,727,31,74190100,61833143,33819524,-33819524
2018-08-21,259,267,258,265,30921226,431,18,25382305,5538921,404,5,27781226,3140000,-2398921,2398921
2018-08-25,267,270,251,251,47069991,633,13,36550400,10519591,340,8,36433169,10636822,117231,-117231
2018-08-26,257,268,254,265,44443993,421,16,35327552,9116441,488,11,35480026,8963967,-152474,152474
2018-08-27,266,276,266,276,160889581,298,18,55014532,26586447,421,21,46036745,35564234,8977787,-8977787
2018-08-28,267,272,261,264,79076778,648,32,49890476,29186302,437,10,68753797,10322981,-18863321,18863321
2018-08-29,265,272,259,260,22214204,374,8,14126566,8087638,205,8,20114204,2100000,-5987638,5987638
2018-09-01,264,264,252,252,25596751,374,18,17584616,8012135,246,5,18991212,6605539,-1406596,1406596
2018-09-02,251,252,244,247,28467476,403,22,19225636,9241840,310,4,28097476,370000,-8871840,8871840
2018-09-03,252,259,246,257,33550258,274,9,23684190,9866068,306,14,27862369,5687889,-4178179,4178179
2018-09-04,260,265,256,257,23385850,305,7,18906703,4479147,208,11,17890818,5495032,1015885,-1015885
2018-09-05,261,261,249,254,19157410,285,9,14490410,4667000,207,15,13411072,5746338,1079338,-1079338
2018-09-08,259,266,256,260,25781797,360,8,17819608,7962189,331,10,20898409,4883388,-3078801,3078801
2018-09-09,263,274,257,274,93174146,447,30,52395187,40778959,590,50,36171088,57003058,16224099,-16224099
2018-09-10,281,285,275,281,83368608,608,17,45279728,38088880,519,25,42948172,40420436,2331556,-2331556
2018-09-11,283,288,273,280,44502038,496,18,25435476,19066562,542,9,34364431,10137607,-8928955,8928955
2018-09-12,293,294,293,294,111433443,518,24,63209212,48224231,359,19,37231235,74202208,25977977,-25977977
2018-09-15,309,309,294,298,123777473,1312,24,107979300,15798173,570,32,49253666,74523807,58725634,-58725634
2018-09-16,297,300,291,297,59013426,795,25,29992246,28971180,478,35,47812093,11151333,-17819847,17819847
2018-09-17,300,305,288,293,67538285,773,17,48711653,18826632,348,18,56349598,11188687,-7637945,7637945
2018-09-18,295,297,288,290,48549824,516,23,26246592,22303232,374,10,35919526,12630298,-9672934,9672934
2018-09-22,295,302,290,292,44322633,642,13,30824321,13498312,490,15,33828100,10494533,-3003779,3003779
2018-09-23,294,309,293,308,94571691,831,23,70189691,24382000,730,31,44408966,50162725,25780725,-25780725
2018-09-24,313,319,305,314,55148772,682,8,38341429,16807343,449,15,27874122,27274650,10467307,-10467307
2018-09-25,318,328,318,328,220612794,1463,38,134454988,86157806,476,29,29747437,190865357,104707551,-104707551
2018-09-26,339,344,333,344,232557061,1639,26,159144059,73413002,564,31,55032778,177524283,104111281,-104111281
2018-09-29,359,359,359,359,14648770,220,4,13943770,705000,109,4,5921145,8727625,8022625,-8022625
2018-09-30,376,391,371,385,204490767,2433,41,148505099,55985668,400,18,34778691,169712076,113726408,-113726408
2018-10-01,364,368,360,360,158883224,2005,36,117745845,41137379,1171,21,139803817,19079407,-22057972,22057972
2018-10-02,344,354,343,343,40854468,415,8,21869468,18985000,239,6,31854468,9000000,-9985000,9985000
2018-10-03,327,335,327,327,131421186,1158,29,79448070,51973116,1439,10,105741406,25679780,-26293336,26293336
2018-10-06,331,340,311,311,107802251,841,24,77499831,30302420,840,25,88776296,19025955,-11276465,11276465
2018-10-07,305,329,302,302,105190778,608,12,52887309,52303469,1009,10,82963578,22227200,-30076269,30076269
2018-10-08,298,318,294,315,46878876,502,8,38550783,8328093,835,7,42637693,4241183,-4086910,4086910
2018-10-09,320,322,315,321,83772081,831,7,69242081,14530000,434,19,30808645,52963436,38433436,-38433436
2018-10-10,314,327,314,320,55641172,532,12,41749612,13891560,474,15,37707502,17933670,4042110,-4042110
2018-10-13,320,326,306,306,63325669,353,8,32498669,30827000,541,5,56348976,6976693,-23850307,23850307
2018-10-14,302,309,300,307,6735489,102,9,5330489,1405000,110,3,5929396,806093,-598907,598907
2018-10-15,312,320,311,320,52017290,674,11,44378770,7638520,448,20,17636073,34381217,26742697,-26742697
2018-10-16,328,331,320,324,35559971,486,5,18665857,16894114,363,14,21540649,14019322,-2874792,2874792
2018-10-17,314,326,310,314,57405720,598,15,28654868,28750852,432,18,49028193,8377527,-20373325,20373325
2018-10-20,323,334,323,334,57198735,277,3,45189645,12009090,340,10,8616144,48582591,36573501,-36573501
2018-10-21,348,350,335,348,114304206,1010,18,92922052,21382154,790,14,67373031,46931175,25549021,-25549021
2018-10-22,351,361,344,352,89549363,813,21,58940145,30609218,678,15,47187281,42362082,11752864,-11752864
2018-10-23,355,366,346,361,93673232,546,19,35524288,58148944,814,19,51930999,41742233,-16406711,16406711
2018-10-24,355,358,341,341,50990806,683,32,35466720,15524086,593,11,32785014,18205792,2681706,-2681706
2018-10-27,335,347,330,330,36307770,516,40,19063595,17214127,462,3,34787787,1489935,-15724192,15724192
2018-10-28,333,342,331,342,39377746,554,18,28504746,10873000,348,7,21750335,17627411,6754411,-6754411
2018-10-29,344,352,342,349,72254842,584,15,43582523,28672319,416,11,25792371,46462471,17790152,-17790152
2018-10-31,347,352,339,339,45397672,507,19,34063751,11333921,306,16,18169887,27227785,15893864,-15893864
2018-11-03,338,349,335,338,21253000,267,9,10208442,11044558,267,3,13245598,8007402,-3037156,3037156
2018-11-04,342,345,330,337,25479900,327,14,11129639,14350261,354,6,20991407,4488493,-9861768,9861768
2018-11-05,339,345,338,341,32014887,301,10,20862615,11152272,289,8,19864006,12150881,998609,-998609
2018-11-06,341,347,338,341,17512727,295,10,9959709,7553018,439,8,12741623,4771104,-2781914,2781914
2018-11-10,334,344,331,332,23500942,373,7,9523562,13977380,352,5,21579186,1921756,-12055624,12055624
2018-11-11,332,337,323,329,27756079,343,17,11716436,16039643,384,3,27436079,320000,-15719643,15719643
2018-11-12,334,337,329,330,24308799,337,15,7569489,16739310,254,5,19902488,4406311,-12332999,12332999
2018-11-13,331,336,329,331,13897700,224,6,6465283,7432417,321,4,12873942,1023758,-6408659,6408659
2018-11-14,328,331,321,324,30979980,252,7,5294832,25685148,364,7,27895960,3084020,-22601128,22601128
2018-11-17,323,331,314,318,21534534,296,14,9270496,12264038,713,7,16280468,5254066,-7009972,7009972
2018-11-18,317,325,306,314,27551352,399,13,12960859,14590493,430,6,22051305,5500047,-9090446,9090446
2018-11-19,315,320,311,312,13011063,271,8,6559095,6451968,242,5,11566146,1444917,-5007051,5007051
2018-11-20,317,317,311,314,7025000,137,6,2446244,4578756,198,4,6684822,340178,-4238578,4238578
2018-11-21,314,314,305,307,24530926,398,10,16084327,8446599,265,8,17497127,7033799,-1412800,1412800
2018-11-24,299,299,293,293,40657604,562,10,19098408,21559196,304,9,26388613,14268991,-7290205,7290205
2018-11-26,288,288,279,279,59456560,515,19,19995560,39461000,352,8,19466296,39990264,529264,-529264
2018-11-27,279,284,279,279,19382886,577,9,15146710,4236176,183,2,16831421,2551465,-1684711,1684711
2018-11-28,281,285,268,277,17176020,464,11,12328628,4847392,252,3,16440780,735240,-4112152,4112152
2018-12-01,273,273,261,266,41134557,495,19,15303774,25830783,404,9,33603139,7531418,-18299365,18299365
2018-12-02,267,275,265,275,19988233,401,9,12897494,7090739,270,7,17177935,2810298,-4280441,4280441
2018-12-03,283,285,282,285,92348502,693,22,78835502,13513000,276,13,20661247,71687255,58174255,-58174255
2018-12-04,286,289,278,285,18065925,404,9,10040735,8025190,306,4,15847665,2218260,-5806930,5806930
2018-12-05,284,289,281,283,16460022,358,5,10481022,5979000,215,6,10062084,6397938,418938,-418938
2018-12-08,285,285,274,275,19887908,465,7,12783230,7104678,218,7,17833673,2054235,-5050443,5050443
2018-12-09,281,283,274,275,14577384,196,9,7658780,6918604,247,5,11749269,2828115,-4090489,4090489
2018-12-10,277,282,275,281,12368806,213,4,4519927,7848879,235,5,11101847,1266959,-6581920,6581920
2018-12-11,280,283,275,278,10056622,173,7,4272745,5783877,129,5,7763180,2293442,-3490435,3490435
2018-12-12,274,281,270,272,11333288,301,5,6667794,4665494,240,5,9220360,2112928,-2552566,2552566
2018-12-15,276,276,269,269,6627491,219,3,4460115,2167376,142,3,5842560,784931,-1382445,1382445
2018-12-16,272,276,266,272,10949626,188,5,3305637,7643989,170,4,8246505,2703121,-4940868,4940868
2018-12-17,266,273,264,266,19067659,239,25,8367746,10699913,203,4,12296968,6770691,-3929222,3929222
2018-12-18,267,271,265,266,8561779,179,7,3008531,5553248,156,4,7969513,592266,-4960982,4960982
2018-12-19,265,265,255,262,11547782,376,9,7250117,4297665,185,3,10654562,893220,-3404445,3404445
2018-12-22,257,258,250,256,8710793,151,6,3653368,5057425,201,6,6571429,2139364,-2918061,2918061
2018-12-23,259,268,259,267,13446189,227,3,9999537,3446652,187,6,11891059,1555130,-1891522,1891522
2018-12-24,265,273,264,265,12885026,214,3,4251958,8633068,163,6,10040479,2844547,-5788521,5788521
2018-12-25,267,267,261,264,10597225,146,6,2585357,8011868,140,4,7270087,3327138,-4684730,4684730
2018-12-26,261,277,261,277,20851143,202,14,8133757,12717386,359,10,14883747,5967396,-6749990,6749990
2018-12-29,278,280,274,277,16368667,274,6,9533667,6835000,168,6,8358236,8010431,1175431,-1175431
2018-12-30,278,280,274,278,13220374,151,7,4786333,8434041,200,4,9068260,4152114,-4281927,4281927
2018-12-31,277,282,277,280,15742310,123,3,9497492,6244818,199,5,6869311,8872999,2628181,-2628181
2019-01-01,280,281,273,273,11273799,223,5,8736117,2537682,134,3,9089215,2184584,-353098,353098
2019-01-02,273,278,272,273,17614415,150,3,2887471,14726944,185,6,11668043,5946372,-8780572,8780572
2019-01-05,276,280,273,278,8525304,120,1,7978606,546698,188,4,5806951,2718353,2171655,-2171655
2019-01-06,277,280,275,280,17012245,106,5,6078577,10933668,169,3,8785945,8226300,-2707368,2707368
2019-01-07,279,281,276,278,13047350,167,10,6969653,6077697,186,4,6919731,6127619,49922,-49922
2019-01-08,280,293,280,285,28022980,320,20,20592726,7430254,370,12,10151584,17871396,10441142,-10441142
2019-01-09,289,291,281,284,7026854,248,4,6682853,344001,200,3,5720252,1306602,962601,-962601
2019-01-12,283,290,279,279,9155943,204,4,6247164,2908779,154,5,6236057,2919886,11107,-11107
2019-01-13,279,283,275,278,6065075,230,4,4844129,1220946,190,4,4940615,1124460,-96486,96486
2019-01-14,277,283,275,276,8067752,206,9,4116548,3951204,172,4,6598115,1469637,-2481567,2481567
2019-01-15,277,281,276,278,8029714,159,10,3746903,4282811,164,5,4359403,3670311,-612500,612500
2019-01-16,281,281,276,276,6578514,202,4,5268514,1310000,128,3,4561317,2017197,707197,-707197
2019-01-19,279,279,276,277,9111469,231,5,7681958,1429511,124,6,6475180,2636289,1206778,-1206778
2019-01-20,281,291,278,279,24919558,262,5,15852288,9067270,298,10,16214953,8704605,-362665,362665
2019-01-21,278,281,273,273,10545774,251,2,10140774,405000,122,4,8483539,2062235,1657235,-1657235
2019-01-22,277,278,275,276,5381014,115,2,4012014,1369000,128,4,3842533,1538481,169481,-169481
2019-01-23,277,282,273,278,7086201,163,5,4202994,2883207,273,7,5497186,1589015,-1294192,1294192
2019-01-26,278,284,275,277,9901947,171,4,5617154,4284793,168,7,7266143,2635804,-1648989,1648989
2019-01-27,277,277,273,275,10871128,181,3,6753134,4117994,116,6,8642223,2228905,-1889089,1889089
2019-01-28,273,279,270,275,11624900,199,6,6666076,4958824,157,6,7040775,4584125,-374699,374699
2019-01-29,272,279,270,272,10172740,128,4,3952740,6220000,137,5,7349700,2823040,-3396960,3396960
2019-01-30,277,279,269,269,13666555,176,4,7696594,5969961,131,5,11483783,2182772,-3787189,3787189
2019-02-02,273,276,271,271,5929714,92,2,5559818,369896,98,1,5768520,161194,-208702,208702
2019-02-03,275,277,268,268,10977298,173,3,6500296,4477002,163,9,7827896,3149402,-1327600,1327600
2019-02-04,272,275,266,270,14453150,190,4,10137194,4315956,113,3,8863725,5589425,1273469,-1273469
2019-02-05,269,274,269,274,25186217,142,4,21105261,4080956,153,4,13035065,12151152,8070196,-8070196
2019-02-06,275,279,274,276,13638952,167,5,8388952,5250000,185,7,6313952,7325000,2075000,-2075000
2019-02-10,275,278,273,276,5313538,116,4,2937840,2375698,111,2,4196314,1117224,-1258474,1258474
2019-02-12,272,275,270,272,4931826,96,2,3155286,1776540,113,3,4123683,808143,-968397,968397
2019-02-13,272,272,268,270,13479470,128,3,2929470,10550000,169,6,3023780,10455690,-94310,94310
2019-02-16,272,276,270,273,9836429,103,5,5792399,4044030,199,5,5612496,4223933,179903,-179903
2019-02-17,273,273,272,272,9429434,96,4,2127928,7301506,132,4,4593747,4835687,-2465819,2465819
2019-02-18,273,273,270,273,11286738,124,6,3054404,8232334,107,4,6459407,4827331,-3405003,3405003
2019-02-19,273,278,272,277,16533811,123,8,9567781,6966030,157,3,12789529,3744282,-3221748,3221748
2019-02-20,275,285,275,282,28625488,234,13,18344781,10280707,239,9,11281124,17344364,7063657,-7063657
2019-02-23,286,295,286,290,41627535,509,32,30951599,10675936,401,11,14640830,26986705,16310769,-16310769
2019-02-24,291,297,287,296,16406912,243,14,11029033,5377879,275,9,7704130,8702782,3324903,-3324903
2019-02-25,296,301,293,293,30674584,368,13,22116789,8557795,278,11,9450547,21224037,12666242,-12666242
2019-02-26,292,302,286,296,23797758,188,24,10884782,12912976,272,10,18056289,5741469,-7171507,7171507
2019-02-27,297,302,296,297,20393608,236,11,10800224,9593384,171,9,5618525,14775083,5181699,-5181699
2019-03-02,297,303,296,297,9894553,203,7,8334418,1560135,163,7,4370600,5523953,3963818,-3963818
2019-03-03,299,300,295,296,8217904,157,10,6235712,1982192,177,7,5979825,2238079,255887,-255887
2019-03-04,299,300,295,297,18957549,195,13,14284433,4673116,178,5,9055066,9902483,5229367,-5229367
2019-03-05,297,297,290,294,12558844,180,7,10331181,2227663,143,4,7448193,5110651,2882988,-2882988
2019-03-06,294,300,293,297,18791262,205,6,16213346,2577916,219,7,7696955,11094307,8516391,-8516391
2019-03-09,300,304,297,301,19577607,295,5,17481093,2096514,219,8,10092839,9484768,7388254,-7388254
2019-03-10,301,304,299,301,17435853,312,8,12882892,4552961,161,7,12743850,4692003,139042,-139042
2019-03-11,301,311,301,309,54298431,431,10,43515663,10584153,417,13,20371881,33727935,23143782,-23143782
2019-03-17,324,331,317,322,68522038,297,12,36728835,31793203,244,7,34436784,34085254,2292051,-2292051
2019-03-18,324,335,320,333,32661147,399,13,19653318,13007829,353,13,23199877,9461270,-3546559,3546559
2019-03-19,334,338,334,336,16638393,317,9,10290887,6347506,201,5,13030070,3608323,-2739183,2739183
2019-03-25,337,338,329,332,10238552,211,6,5645363,4593189,148,5,9468792,769760,-3823429,3823429
2019-03-26,333,335,326,333,13158896,192,9,5760941,7397955,237,3,11808896,1350000,-6047955,6047955
2019-03-27,333,335,331,335,9077895,154,7,3920564,5157331,209,3,8979482,98413,-5058918,5058918
2019-03-30,335,342,335,341,10502959,248,9,6768044,3734915,214,4,8142898,2360061,-1374854,1374854
2019-03-31,341,342,335,337,9169494,241,3,8469494,700000,190,2,8036494,1133000,433000,-433000
2019-04-06,339,340,334,337,9868295,215,6,8398481,1469814,206,3,8913295,955000,-514814,514814
2019-04-07,337,337,331,331,28378862,526,8,21034247,7344615,301,5,24671547,3707315,-3637300,3637300
2019-04-08,331,339,329,339,27857196,283,16,11732544,16124652,347,4,17248257,10608939,-5515713,5515713
2019-04-09,333,341,331,337,24285909,198,12,12762309,11523600,293,4,19272084,5013825,-6509775,6509775
2019-04-10,339,349,335,346,43531812,334,14,30862799,12669013,418,7,22686646,20845166,8176153,-8176153
2019-04-13,345,355,345,352,36502813,291,8,29126243,7376570,425,15,25090977,11411836,4035266,-4035266
2019-04-14,354,361,345,359,28111994,309,15,20208658,7903336,385,7,18696698,9415296,1511960,-1511960
2019-04-15,356,370,356,362,37643993,363,12,22218049,15425944,346,13,20779439,16864554,1438610,-1438610
2019-04-16,363,370,351,352,24870382,231,8,8100129,16770253,336,14,18229765,6640617,-10129636,10129636
2019-04-17,355,359,347,352,21049744,231,11,11568116,9481628,246,4,18650275,2399469,-7082159,7082159
