Date,Open,High,Low,Close,Volume,person_buyer_count,company_buyer_count,person_buy_volume,company_buy_volume,person_seller_count,company_seller_count,person_sell_volume,company_sell_volume,person_owner_change,company_owner_change
2017-10-15,521,521,518,518,288562,10,2,206540,82022,22,1,210684,77878,-4144,4144
2017-10-16,518,521,516,521,376003,7,2,233560,142443,43,0,376003,0,-142443,142443
2017-10-17,519,521,493,495,754676,20,2,221376,533300,50,0,754676,0,-533300,533300
2017-10-25,522,522,516,519,693940,4,3,6639,687301,25,1,543940,150000,-537301,537301
2017-10-28,520,527,510,513,206825,4,2,1442,205383,20,1,191295,15530,-189853,189853
2017-10-29,519,521,515,521,669759,1,2,1000,668759,29,1,519759,150000,-518759,518759
2017-10-30,519,528,518,519,792987,4,2,2614,790373,22,2,286356,506631,-283742,283742
2017-10-31,521,521,507,514,76417,8,1,55897,20520,13,1,19052,57365,36845,-36845
2017-11-01,515,521,494,509,240100,19,2,35493,204607,26,1,140100,100000,-104607,104607
2017-11-04,494,509,494,503,433130,30,4,141166,291964,14,0,433130,0,-291964,291964
2017-11-05,503,503,490,490,635651,47,3,395651,240000,20,0,635651,0,-240000,240000
2017-11-06,485,495,484,485,362051,20,2,82446,279605,29,2,282466,79585,-200020,200020
2017-11-07,489,489,480,482,356084,30,2,57025,299059,18,1,314595,41489,-257570,257570
2017-11-08,477,484,477,484,171188,17,1,53748,117440,19,1,162677,8511,-108929,108929
2017-11-11,477,484,476,484,137095,10,2,22032,115063,17,0,137095,0,-115063,115063
2017-11-12,484,484,474,481,126332,12,5,19043,107289,10,0,126332,0,-107289,107289
2017-11-13,481,481,473,478,94001,6,2,46786,47215,11,0,94001,0,-47215,47215
2017-11-14,473,484,473,475,145304,8,2,18025,127279,8,0,145304,0,-127279,127279
2017-11-15,474,484,471,471,265936,20,3,70780,195156,18,0,265936,0,-195156,195156
2017-11-18,477,482,469,482,94865,5,2,12341,82524,12,0,94865,0,-82524,82524
2017-11-20,482,485,472,472,33286,1,2,478,32808,16,0,33286,0,-32808,32808
2017-11-21,470,484,468,468,269529,19,3,67289,203940,15,0,271229,0,-203940,203940
2017-11-22,467,505,467,505,671937,7,2,24903,647034,54,0,671937,0,-647034,647034
2017-11-25,498,503,490,497,759536,13,2,25544,733992,23,1,234022,525514,-208478,208478
2017-11-26,497,497,492,497,202098,7,1,13125,188973,20,2,198370,3728,-185245,185245
2017-11-28,494,497,492,496,280108,5,1,4881,275227,21,2,200098,80010,-195217,195217
2017-11-29,494,497,490,490,250835,5,1,71355,179480,21,0,250835,0,-179480,179480
2017-12-02,493,495,492,494,253495,1,1,1247,252248,16,1,206495,47000,-205248,205248
2017-12-03,494,496,490,493,388412,2,1,3000,385412,26,0,388412,0,-385412,385412
2017-12-04,493,495,484,494,560308,3,1,9053,551255,22,0,560308,0,-551255,551255
2017-12-05,494,516,488,509,1390454,6,2,44980,1352954,75,3,1097934,300000,-1052954,1052954
2017-12-09,498,511,497,497,199455,7,1,29950,169505,16,1,199255,200,-169305,169305
2017-12-10,497,500,493,500,596430,10,1,61925,534505,33,0,596430,0,-534505,534505
2017-12-11,500,501,497,499,382092,3,1,10986,371106,15,1,374489,7603,-363503,363503
2017-12-12,500,507,482,498,542208,8,1,36730,505478,24,1,312208,230000,-275478,275478
2017-12-13,494,494,477,477,163612,35,0,163612,0,11,1,36343,127269,127269,-127269
2017-12-16,473,503,473,496,663767,6,1,39775,623992,27,1,555974,107793,-516199,516199
2017-12-17,497,497,474,484,157111,17,2,81761,75350,9,1,125876,31235,-44115,44115
2017-12-18,478,506,472,506,693637,19,1,58079,635558,56,2,556481,137156,-498402,498402
2017-12-19,505,505,478,494,173486,26,1,124986,48500,14,1,51986,121500,73000,-73000
2017-12-20,494,503,476,488,970300,25,3,166450,318700,25,2,384150,101000,-217700,217700
2017-12-23,477,501,477,497,492237,5,1,11002,481235,36,2,362237,130000,-351235,351235
2017-12-24,495,503,494,495,304443,6,1,10324,294119,30,1,204145,100298,-193821,193821
2017-12-25,500,500,470,470,585740,1,1,2500,282173,10,1,184671,100002,-182171,182171
2017-12-26,493,493,468,468,291674,61,2,245327,51820,11,0,297147,0,-51820,51820
2017-12-27,490,490,469,475,170227,20,1,165527,4700,13,2,163527,6700,2000,-2000
2017-12-30,466,472,465,465,153365,35,1,133365,20000,9,0,153365,0,-20000,20000
2017-12-31,474,474,464,472,136400,11,2,14682,121718,13,0,136400,0,-121718,121718
2018-01-01,462,471,462,471,138496,30,1,109064,29432,11,0,138496,0,-29432,29432
2018-01-02,463,469,461,469,90369,19,2,22957,67412,14,1,85869,4500,-62912,62912
2018-01-03,461,468,461,468,379010,12,2,19759,169746,9,1,107614,81891,-87855,87855
2018-01-06,459,468,459,459,322176,29,1,294947,27229,13,0,322176,0,-27229,27229
2018-01-07,459,459,456,459,188586,33,1,90571,98015,7,0,188586,0,-98015,98015
2018-01-08,459,466,454,466,143498,24,1,80749,62749,19,0,143498,0,-62749,62749
2018-01-09,461,462,453,462,157704,23,3,46201,111503,11,0,157704,0,-111503,111503
2018-01-10,454,460,454,460,151074,3,2,12394,138680,11,0,151074,0,-138680,138680
2018-01-13,452,459,451,458,123369,25,2,94670,28699,10,0,123369,0,-28699,28699
2018-01-14,452,465,452,465,137472,2,2,30249,107223,18,0,137472,0,-107223,107223
2018-01-15,462,465,457,459,35918,6,2,20964,14954,12,0,35918,0,-14954,14954
2018-01-16,467,471,454,457,21881,8,2,14770,7111,13,0,21881,0,-7111,7111
2018-01-17,459,464,450,464,25500,8,1,21228,4272,4,0,25500,0,-4272,4272
2018-01-20,453,464,449,455,188805,26,1,118240,70565,12,0,188805,0,-70565,70565
2018-01-21,459,462,447,454,186830,6,2,12267,174563,16,1,175230,11600,-162963,162963
2018-01-22,448,461,446,447,509326,35,3,229062,280264,15,0,509326,0,-280264,280264
2018-01-23,451,451,444,449,23910,9,2,8443,15467,5,0,23910,0,-15467,15467
2018-01-24,447,447,442,442,164076,29,2,127727,36349,16,0,164076,0,-36349,36349
2018-01-27,443,447,441,447,139794,16,1,75420,64374,11,0,139794,0,-64374,64374
2018-01-28,449,449,439,446,131643,21,1,87396,44247,11,0,131643,0,-44247,44247
2018-01-29,445,445,438,438,52622,9,1,25792,26830,7,0,52622,0,-26830,26830
2018-01-30,443,445,438,438,136806,6,1,13740,123066,11,0,136806,0,-123066,123066
2018-01-31,442,445,437,437,75633,12,1,28788,46845,15,0,75633,0,-46845,46845
2018-02-03,441,445,436,436,291778,32,1,262850,28928,12,1,218414,73364,44436,-44436
2018-02-04,434,436,434,436,215036,36,2,162536,52500,20,0,215036,0,-52500,52500
2018-02-05,436,441,432,439,195184,35,1,186684,8500,19,0,195184,0,-8500,8500
2018-02-06,435,469,433,466,296660,7,1,22604,274056,43,0,296660,0,-274056,274056
2018-02-07,456,459,453,456,166954,6,1,88650,78304,19,1,141249,25705,-52599,52599
2018-02-10,459,459,447,453,85137,5,1,9489,75648,11,1,64241,20896,-54752,54752
2018-02-12,453,453,447,447,91296,2,1,15500,75796,13,1,76134,15162,-60634,60634
2018-02-13,447,447,442,445,60508,3,1,7806,52702,10,1,26968,33540,-19162,19162
2018-02-14,444,444,439,441,136061,12,1,18721,117340,10,2,118631,17430,-99910,99910
2018-02-17,444,444,435,435,140146,7,1,79037,61109,9,1,83364,56782,-4327,4327
2018-02-18,439,441,430,432,155301,26,1,75301,80000,5,0,155301,0,-80000,80000
2018-02-19,441,441,439,441,68216,6,1,38483,29733,11,0,68216,0,-29733,29733
2018-02-21,441,441,433,433,71366,5,1,24592,46774,12,0,71366,0,-46774,46774
2018-02-24,439,439,430,436,365122,13,1,224467,140655,15,0,365122,0,-140655,140655
2018-02-25,437,453,431,450,1079306,8,1,440338,638968,27,0,1079306,0,-638968,638968
2018-02-26,447,447,438,438,49123,9,1,9123,40000,7,0,49123,0,-40000,40000
2018-02-27,441,441,428,428,80442,5,1,13800,66642,15,0,80442,0,-66642,66642
2018-02-28,439,440,427,428,207611,16,1,86893,120718,15,0,207611,0,-120718,120718
2018-03-03,435,435,422,435,290666,7,1,128544,162122,22,1,252266,38400,-123722,123722
2018-03-04,435,465,435,461,1069011,9,3,60066,1008945,70,1,925227,143784,-865161,865161
2018-03-05,459,459,451,458,760619,8,3,55615,705004,17,4,177744,582875,-122129,122129
2018-03-06,462,463,453,459,643706,9,4,39092,604614,39,2,254678,389028,-215586,215586
2018-03-07,459,474,456,461,611135,8,1,95708,515427,39,5,104479,506656,-8771,8771
2018-03-10,459,459,453,459,597069,12,2,83505,513564,9,3,261305,335764,-177800,177800
2018-03-11,459,459,456,459,82387,1,1,500,81887,9,2,13046,69341,-12546,12546
2018-03-12,458,458,437,447,85239,7,1,31599,53640,11,1,34129,51110,-2530,2530
2018-03-13,451,452,437,449,164008,5,2,23145,140863,16,0,164008,0,-140863,140863
2018-03-14,465,477,434,465,1454946,6,1,52826,1402120,37,4,430669,1024277,-377843,377843
2018-03-17,459,477,441,453,167322,10,1,42273,125049,13,2,59261,108061,-16988,16988
2018-03-18,468,468,462,463,2705031,1,2,1330,2703701,7,3,15201,2689830,-13871,13871
2018-03-19,442,459,442,458,5112,3,1,4112,1000,5,1,4112,1000,0,0
2018-03-25,458,458,442,442,35287,15,0,35287,0,2,0,35287,0,0,0
2018-03-26,442,442,442,442,285,1,0,285,0,2,0,285,0,0,0
2018-03-27,442,442,442,442,30000,11,0,30000,0,1,0,30000,0,0,0
2018-03-28,441,442,441,442,63577,15,0,63577,0,7,0,63577,0,0,0
2018-04-03,441,442,441,441,59734,14,0,59734,0,6,0,59734,0,0,0
2018-04-04,440,440,440,440,4342,6,0,4342,0,2,1,2000,2342,2342,-2342
2018-04-07,440,440,440,440,10857,6,0,10857,0,0,1,0,10857,10857,-10857
2018-04-08,440,440,440,440,15000,1,1,1400,13600,0,1,0,15000,1400,-1400
2018-04-09,440,440,440,440,92956,5,1,35956,57000,1,1,90000,2956,-54044,54044
2018-04-10,439,439,439,439,13185,2,1,685,12500,0,1,0,13185,685,-685
2018-04-11,439,439,439,439,41000,1,1,2000,39000,2,0,41000,0,-39000,39000
2018-04-15,439,439,439,439,11076,1,1,290,10786,1,0,11076,0,-10786,10786
2018-04-16,439,439,439,439,52000,0,1,0,52000,3,0,52000,0,-52000,52000
2018-04-17,438,438,438,438,54937,4,1,4937,50000,1,0,54937,0,-50000,50000
2018-04-18,438,438,438,438,50424,2,1,424,50000,7,0,50424,0,-50000,50000
2018-04-21,458,458,435,435,1337078,10,2,14578,1322500,28,5,362662,974416,-348084,348084
2018-04-22,435,435,435,435,60000,1,1,304,59696,1,0,60000,0,-59696,59696
2018-04-23,434,434,434,434,53342,4,1,11342,42000,3,0,53342,0,-42000,42000
2018-04-24,434,434,434,434,30290,1,1,290,30000,0,1,0,30290,290,-290
2018-04-25,434,434,434,434,911300,1,3,300,911000,0,2,0,911300,300,-300
2018-04-28,426,426,426,426,979173,1,2,2905,976268,11,2,275173,704000,-272268,272268
2018-04-29,420,426,419,422,1723247,17,5,161017,1562230,30,2,731197,992050,-570180,570180
2018-04-30,434,436,426,428,1720165,2,5,4300,1715865,27,3,713874,1006291,-709574,709574
2018-05-01,435,435,416,429,549232,3,2,10324,538908,14,3,89574,459658,-79250,79250
2018-05-05,433,433,417,429,202954,2,1,3300,199654,6,2,29026,173928,-25726,25726
2018-05-06,422,429,411,429,911068,2,3,15000,896068,20,3,207411,703657,-192411,192411
2018-05-07,433,433,410,417,293468,12,2,52641,240827,10,2,126099,167369,-73458,73458
2018-05-08,427,449,410,443,1979235,7,2,115764,1863471,29,4,537574,1441661,-421810,421810
2018-05-09,436,441,420,435,2991014,4,4,8945,2982069,23,4,430891,2560123,-421946,421946
2018-05-12,446,446,420,431,711730,2,3,5200,706530,12,2,317167,394563,-311967,311967
2018-05-13,433,435,409,432,2681491,12,2,59481,2622010,14,4,352090,2329401,-292609,292609
2018-05-14,431,442,428,430,361377,3,1,28500,332877,11,2,42251,319126,-13751,13751
2018-05-15,435,440,426,431,1161013,3,1,6930,1154083,5,3,20400,1140613,-13470,13470
2018-05-16,433,438,416,438,612482,6,1,47669,564813,14,2,192839,419643,-145170,145170
2018-05-19,432,438,430,437,485180,5,1,18032,467148,17,2,146430,338750,-128398,128398
2018-05-20,436,436,430,431,522324,0,1,0,522324,16,2,325719,196605,-325719,325719
2018-05-21,431,435,416,435,295736,2,1,7700,288036,19,2,218715,77021,-211015,211015
2018-05-22,435,435,431,433,342182,1,1,5000,337182,14,0,342182,0,-337182,337182
2018-05-23,434,434,431,433,232406,2,1,10947,221459,14,0,232406,0,-221459,221459
2018-05-26,435,447,432,440,321461,5,1,10436,311025,24,0,321461,0,-311025,311025
2018-05-27,442,442,432,439,381283,2,1,1776,379507,12,1,181283,200000,-179507,179507
2018-05-28,437,441,435,441,349076,2,1,802,348274,15,0,349076,0,-348274,348274
2018-05-29,438,441,434,439,583616,4,1,22837,560779,20,1,383616,200000,-360779,360779
2018-05-30,439,441,435,440,337676,2,1,1411,336265,10,1,137676,200000,-136265,136265
2018-06-02,441,452,435,451,2322047,0,0,0,0,0,0,0,0,0,0
2018-06-03,451,452,435,443,420947,7,1,63984,356963,25,1,274001,146946,-210017,210017
2018-06-09,442,451,440,447,298562,3,1,32512,266050,23,0,298562,0,-266050,266050
2018-06-10,447,451,445,449,357550,2,1,82550,275000,24,0,357550,0,-275000,275000
2018-06-11,448,448,422,442,210663,6,1,24663,186000,17,1,148885,61778,-124222,124222
2018-06-12,442,447,435,446,237831,4,1,13831,224000,16,0,237831,0,-224000,224000
2018-06-13,443,448,435,443,190277,14,1,49937,140340,15,2,167790,22487,-117853,117853
2018-06-17,447,449,441,447,331545,5,1,181082,150463,14,3,178453,153092,2629,-2629
2018-06-18,447,459,436,441,701983,16,1,461183,240800,30,2,459240,242743,1943,-1943
2018-06-19,444,452,435,446,149592,10,1,53592,96000,16,1,98906,50686,-45314,45314
2018-06-20,447,447,421,442,816720,25,1,133915,682805,24,1,590085,226635,-456170,456170
2018-06-23,444,444,439,443,569441,7,1,55784,513657,27,2,363353,206088,-307569,307569
2018-06-24,443,449,435,442,739517,14,1,93397,646000,35,3,567899,171498,-474502,474502
2018-06-25,444,447,434,442,830439,12,1,74939,755500,28,2,295785,534654,-220846,220846
2018-06-26,443,444,420,433,261391,13,1,54718,206673,10,1,169286,92105,-114568,114568
2018-06-27,434,441,428,430,446612,5,1,142878,303734,13,1,345202,101410,-202324,202324
2018-06-30,441,441,419,419,116446,0,0,0,0,0,0,0,0,0,0
2018-07-01,438,438,418,422,562857,14,1,97557,465300,23,2,264694,298163,-167137,167137
2018-07-02,422,460,422,460,2941406,3,3,3249,2938157,87,1,1884421,1056985,-1881172,1881172
2018-07-03,453,458,437,447,426651,17,1,100651,326000,26,2,186048,240603,-85397,85397
2018-07-04,447,459,438,447,506011,7,2,20761,485250,27,3,361811,144200,-341050,341050
2018-07-07,447,458,430,435,252384,20,1,125518,126866,15,2,54205,198179,71313,-71313
2018-07-08,445,445,421,421,638068,45,1,547568,90500,9,2,146138,491930,401430,-401430
2018-07-10,441,441,417,417,363743,23,2,282643,81100,20,3,150245,213498,132398,-132398
2018-07-11,415,415,415,415,46950,8,0,46950,0,6,0,46950,0,0,0
2018-07-14,415,415,415,415,18761,8,0,18761,0,1,0,18761,0,0,0
2018-07-15,415,415,415,415,6956,7,0,6956,0,1,0,6956,0,0,0
2018-07-16,415,415,415,415,3740,5,0,3740,0,1,0,3740,0,0,0
2018-07-17,415,415,415,415,800,2,0,800,0,1,0,800,0,0,0
2018-07-18,415,415,415,415,1000,1,0,1000,0,1,0,1000,0,0,0
2018-07-21,415,435,415,432,1264518,4,1,3300,1261218,43,1,1172698,91820,-1169398,1169398
2018-07-22,434,434,406,406,423871,41,0,423871,0,14,1,311169,112702,112702,-112702
2018-07-23,425,446,410,443,1899586,0,0,0,0,0,0,0,0,0,0
2018-07-24,428,441,408,441,2408148,17,1,228328,2179820,40,3,869690,1538458,-641362,641362
2018-07-25,428,428,406,406,509860,37,0,509860,0,11,1,227263,282597,282597,-282597
2018-07-28,410,441,400,416,2414193,36,1,314193,2100000,60,2,1254193,1160000,-940000,940000
2018-07-29,422,422,403,415,1029117,33,1,800617,228500,16,3,596427,432690,204190,-204190
2018-07-30,403,421,397,409,914352,28,1,145951,768401,42,3,440652,473700,-294701,294701
2018-07-31,399,402,396,400,1167272,77,3,1067412,99860,16,2,287272,880000,780140,-780140
2018-08-01,401,413,399,405,1437317,16,1,71129,1366188,42,3,467566,969751,-396437,396437
2018-08-04,408,413,399,400,1562240,15,1,85472,1476768,34,4,726155,836085,-640683,640683
2018-08-05,407,412,397,406,1796937,22,1,269263,1527674,31,3,344785,1452152,-75522,75522
2018-08-06,429,429,400,401,937975,15,1,82065,855910,44,2,679050,258925,-596985,596985
2018-08-07,428,428,405,416,954839,10,1,59701,895138,45,2,474839,480000,-415138,415138
2018-08-08,416,421,406,417,1850467,9,1,161484,1688983,27,4,438234,1412233,-276750,276750
2018-08-11,421,428,407,419,2921216,19,1,203214,2718002,36,3,387638,2533578,-184424,184424
2018-08-12,422,423,410,412,79447,15,1,40130,39317,11,2,40001,39446,129,-129
2018-08-13,410,415,409,409,138732,17,0,138732,0,10,1,133350,5382,5382,-5382
2018-08-14,417,423,406,408,1397791,26,1,487063,910728,27,2,489707,908084,-2644,2644
2018-08-15,407,408,401,408,95444,20,0,95444,0,11,0,95444,0,0,0
2018-08-18,405,414,400,405,221560,33,0,221560,0,13,0,221560,0,0,0
2018-08-19,416,416,397,397,1527144,101,1,1507324,19820,16,1,431382,1095762,1075942,-1075942
2018-08-20,406,406,394,399,290983,34,1,271333,19650,13,1,193813,97170,77520,-77520
2018-08-21,410,412,403,408,1669378,23,1,174337,1495041,59,3,712579,956799,-538242,538242
2018-08-25,413,413,406,410,562164,26,1,195520,366644,37,2,368517,193647,-172997,172997
2018-08-26,410,413,409,410,1086430,51,1,943236,143194,32,4,205009,881421,738227,-738227
2018-08-27,411,413,401,401,1154506,21,1,600502,50990,3,2,201688,449804,398814,-398814
2018-08-28,410,410,402,407,231519,26,1,211681,19838,21,2,212801,18718,-1120,1120
2018-08-29,410,410,400,407,494674,42,1,468174,26500,24,2,302816,191858,165358,-165358
2018-09-01,412,429,411,429,7546953,182,1,7188133,358820,128,4,2787395,4759558,4400738,-4400738
2018-09-02,447,447,435,447,9795465,422,1,9545465,250000,200,4,3827970,5967495,5717495,-5717495
2018-09-03,453,453,425,428,1528523,185,1,1478523,50000,95,0,1528523,0,-50000,50000
2018-09-04,438,438,419,421,2981634,250,1,2970464,11170,123,0,2981634,0,-11170,11170
2018-09-05,415,434,410,415,3088939,151,1,3081809,7130,81,3,1265168,1823771,1816641,-1816641
2018-09-08,413,438,413,430,6760324,266,13,5692287,1068037,133,2,1634659,5125665,4057628,-4057628
2018-09-09,432,448,432,448,5681973,302,13,4564973,1117000,182,4,2587221,3094752,1977752,-1977752
2018-09-10,457,457,434,439,5201437,284,0,5201437,0,124,3,2036161,3165276,3165276,-3165276
2018-09-11,441,448,427,432,4733021,202,1,4690591,42430,124,2,3912111,820910,778480,-778480
2018-09-12,439,454,437,452,9650563,445,4,6847517,2803046,218,6,4485344,5165219,2362173,-2362173
2018-09-15,473,473,469,473,15703865,393,5,12453865,3250000,179,5,4091865,11612000,8362000,-8362000
2018-09-16,485,492,453,479,7048463,343,2,6348463,700000,220,2,4283688,2764775,2064775,-2064775
2018-09-17,483,483,462,472,7697549,430,2,7602549,95000,206,3,4408236,3289313,3194313,-3194313
2018-09-18,474,497,472,479,12537201,466,2,11437201,1100000,234,3,4645600,7891601,6791601,-6791601
2018-09-22,502,510,501,510,30397116,626,3,25997116,4400000,173,5,3047116,27350000,22950000,-22950000
2018-09-23,535,535,535,535,68196719,784,8,60444719,7752000,88,6,1901348,66295371,58543371,-58543371
2018-09-24,562,562,562,562,73819075,457,15,56419075,17400000,54,6,569070,73250005,55850005,-55850005
2018-09-25,590,590,590,590,6902714,65,7,5997733,904981,17,2,502714,6400000,5495019,-5495019
2018-09-26,619,649,617,639,114149259,1928,33,78165311,35983948,685,23,47396357,66752902,30768954,-30768954
2018-09-29,657,657,647,652,6174928,179,2,4062928,2112000,91,2,5540219,634709,-1477291,1477291
2018-10-01,688,721,654,654,64974701,770,15,46254701,18720000,406,7,21765958,43208743,24488743,-24488743
2018-10-02,638,638,638,638,4148500,102,2,948500,3200000,54,0,4148500,0,-3200000,3200000
2018-10-03,606,606,606,606,2599857,101,1,599857,2000000,16,0,2599857,0,-2000000,2000000
2018-10-06,576,632,576,576,59246368,1326,6,38196411,21049957,844,22,47869637,11376731,-9673226,9673226
2018-10-07,565,576,565,565,33011686,577,8,23736995,9274691,669,4,29424395,3587291,-5687400,5687400
2018-10-08,551,555,537,544,20689410,529,7,15190441,5498969,632,2,20484719,204691,-5294278,5294278
2018-10-09,567,568,528,539,26542468,969,4,24575577,1966891,492,5,21405184,5137284,3170393,-3170393
2018-10-10,544,560,531,531,20849374,560,8,15435666,5413708,429,5,18629779,2219595,-3194113,3194113
2018-10-13,522,528,508,508,12350513,205,6,4950513,7400000,275,2,12170513,180000,-7220000,7220000
2018-10-14,495,524,486,516,6184540,106,11,3404851,2779689,306,0,6184540,0,-2779689,2779689
2018-10-15,527,527,520,527,3272349,92,1,2772349,500000,135,1,3022349,250000,-250000,250000
2018-10-16,553,553,546,553,41625217,445,5,37095117,4530100,375,16,16890730,24734487,20204387,-20204387
2018-10-21,591,621,591,621,34309343,563,10,27295038,7014305,448,12,17205635,17103708,10089403,-10089403
2018-10-22,636,636,610,636,36274096,1020,10,29667993,6605603,674,5,26960938,9312658,2707055,-2707055
2018-10-23,634,648,603,608,17618469,594,5,11954113,5664356,532,4,13801528,3816941,-1847415,1847415
2018-10-24,599,615,586,586,11977737,324,6,5793237,6184500,249,3,11564737,413000,-5771500,5771500
2018-10-27,568,608,568,579,10618621,295,6,6463621,4155000,408,4,8854168,1764453,-2390547,2390547
2018-10-28,584,605,574,597,5851956,248,4,5328583,523373,265,2,4807020,1044936,521563,-521563
2018-10-29,602,618,592,602,5981916,246,1,5781916,200000,275,1,5481916,500000,300000,-300000
2018-10-31,607,618,592,612,6361589,199,5,2803671,3557918,292,2,6061589,300000,-3257918,3257918
2018-11-03,610,621,602,606,7319132,167,7,2887827,4431305,317,2,6830800,488332,-3942973,3942973
2018-11-04,616,618,582,597,8487277,200,4,2533156,5954121,268,1,8311677,175600,-5778521,5778521
2018-11-05,610,618,608,611,5848477,102,4,1510552,4337925,192,8,4888477,960000,-3377925,3377925
2018-11-06,617,635,613,616,14328523,130,6,3352102,10976421,460,4,10361156,3967367,-7009054,7009054
2018-11-10,628,643,604,607,5608017,155,6,2038814,3569203,220,5,4337944,1270073,-2299130,2299130
2018-11-11,623,629,592,592,6983384,169,8,2161795,4821589,237,3,6653241,330143,-4491446,4491446
2018-11-12,607,620,597,608,2841312,95,5,1209624,1631688,196,1,2836312,5000,-1626688,1626688
2018-11-13,609,620,592,599,3973265,96,4,1040729,2932536,199,1,3956599,16666,-2915870,2915870
2018-11-14,606,616,586,601,3221234,80,10,1066904,2154330,182,0,3221234,0,-2154330,2154330
2018-11-17,602,603,578,599,5570454,110,6,1932256,3638198,330,2,5436561,133893,-3504305,3504305
2018-11-18,572,601,557,589,10383622,168,12,2460950,7922672,240,1,10363622,20000,-7902672,7902672
2018-11-19,584,594,571,586,3000633,99,4,1632533,1368100,79,1,2400633,600000,-768100,768100
2018-11-20,601,610,583,601,4085053,102,13,2741285,1343768,218,0,4085053,0,-1343768,1343768
2018-11-21,609,610,585,590,3758858,117,8,2741232,1017626,107,3,1969812,1789046,771420,-771420
2018-11-24,597,597,567,571,6118031,193,7,2699168,3418863,131,1,5118031,1000000,-2418863,2418863
2018-11-26,569,569,541,545,5497447,130,4,1899655,3597792,168,1,5096986,400461,-3197331,3197331
2018-11-27,560,567,544,564,2747853,70,9,560028,2187825,145,1,2646853,101000,-2086825,2086825
2018-11-28,565,565,534,535,2264147,135,6,2121295,142852,71,2,1497975,766172,623320,-623320
2018-12-01,544,558,516,522,5041118,158,6,2158068,2883050,160,2,3903918,1137200,-1745850,1745850
2018-12-02,550,552,531,550,4633272,71,8,3815709,817563,115,1,2527647,2105625,1288062,-1288062
2018-12-03,554,559,543,554,1277917,72,6,510479,767438,98,1,1272917,5000,-762438,762438
2018-12-04,557,564,522,548,1760446,66,8,298147,1462299,113,0,1760446,0,-1462299,1462299
2018-12-05,560,574,547,560,2895406,69,9,826054,2069352,164,0,2895406,0,-2069352,2069352
2018-12-08,573,583,564,573,2428293,81,4,908293,1520000,118,1,2328293,100000,-1420000,1420000
2018-12-09,576,583,561,562,1521341,49,5,369999,1151342,101,0,1521341,0,-1151342,1151342
2018-12-10,571,588,560,579,2560385,84,4,682148,1878237,148,1,2560156,229,-1878008,1878008
2018-12-11,565,579,564,565,1382267,47,8,382245,1000022,55,0,1382267,0,-1000022,1000022
2018-12-12,573,577,559,562,1160630,56,4,341560,819070,103,1,1056027,104603,-714467,714467
2018-12-15,551,574,547,551,1181064,52,16,496108,684956,73,1,1180076,988,-683968,683968
2018-12-16,544,557,531,532,2047413,134,4,1836312,211101,101,2,1398401,649012,437911,-437911
2018-12-17,527,539,511,521,2200100,118,4,1382100,818000,85,1,1522155,677945,-140055,140055
2018-12-18,526,544,518,521,2492212,98,5,962295,1529917,87,2,1261383,1230829,-299088,299088
2018-12-19,526,526,508,523,1222666,60,3,784657,438009,81,0,1222666,0,-438009,438009
2018-12-22,523,523,504,511,1048146,67,3,859431,188715,80,0,1048146,0,-188715,188715
2018-12-23,521,526,517,523,890263,53,3,488049,402214,64,0,890263,0,-402214,402214
2018-12-24,533,545,524,542,2234847,61,3,1104024,1130823,126,1,1234847,1000000,-130823,130823
2018-12-25,547,553,522,549,849319,68,1,633889,215430,71,0,849319,0,-215430,215430
2018-12-26,533,533,519,530,2061538,114,2,1982604,78934,86,3,1061538,1000000,921066,-921066
2018-12-29,533,533,527,532,2457753,34,9,818906,1638847,79,1,2157753,300000,-1338847,1338847
2018-12-30,533,546,524,528,1582953,66,5,707049,875904,61,0,1582953,0,-875904,875904
2018-12-31,530,531,521,524,1399766,72,5,538793,860973,67,1,1369766,30000,-830973,830973
2019-01-01,532,532,518,523,2107524,105,6,1128485,979039,74,0,2107524,0,-979039,979039
2019-01-02,527,532,511,524,2598079,79,5,704164,1893915,98,2,2523079,75000,-1818915,1818915
2019-01-05,518,529,517,518,870270,73,3,623348,246922,73,0,870270,0,-246922,246922
2019-01-06,523,537,521,522,1416426,57,3,1179126,237300,71,2,1142698,273728,36428,-36428
2019-01-07,526,528,521,521,824699,67,3,584699,240000,58,2,692468,132231,-107769,107769
2019-01-08,522,523,514,521,1986492,105,5,1364289,622203,81,0,1986492,0,-622203,622203
2019-01-09,523,540,522,540,2140465,73,4,1819661,320804,147,2,2001424,139041,-181763,181763
2019-01-12,546,557,542,557,14037502,327,5,10563144,3474358,193,6,3985602,10051900,6577542,-6577542
2019-01-13,553,577,553,565,4345116,287,7,2556398,1788718,219,1,4245116,100000,-1688718,1688718
2019-01-14,566,566,554,564,2152501,88,5,1134093,1018408,164,0,2152501,0,-1018408,1018408
2019-01-15,559,563,553,559,1261389,57,2,656071,605318,105,0,1261389,0,-605318,605318
2019-01-16,546,564,546,560,2050374,55,16,1029394,1020980,99,2,1676016,374358,-646622,646622
2019-01-19,562,562,550,560,1898049,61,9,787730,1110319,87,2,1238049,660000,-450319,450319
2019-01-20,560,560,545,549,1912956,74,4,825287,1087669,74,1,1872956,40000,-1047669,1047669
2019-01-21,542,560,521,560,3657875,150,5,2699448,958427,127,1,3655855,2020,-956407,956407
